item_id,title,Recomendados
15390,Brothers in Arms: Hell's Highway™,"['Brothers in Arms: Road to Hill 30™', 'Call of Duty: United Offensive', 'Call of Duty® 2', 'Call of Duty®', 'Medal of Honor: Airborne']"
21300,Gravitron 2,"['Reaxxion', 'BASEBALL STARS 2', 'Hardnoid', ""Jane's Advanced Strike Fighters"", 'Triblaster']"
3050,Xpand Rally Xtreme,"['Ford Racing Off Road', 'BAJA: Edge of Control HD', 'Midnight Outlaw: 6 Hours to SunUp', 'Sprint Cars Road to Knoxville', 'F1 Race Stars - Music Accessory Pack']"
15380,Heroes of Might &amp; Magic V: Hammers of Fate,"['Disciples III - Renaissance Steam Special Edition', 'Fantasy Wars', 'Ascension to the Throne', 'Might &amp; Magic: Heroes VI - Shades of Darkness', 'Massive Assault: Phantom Renaissance']"
19800,Brothers in Arms: Earned in Blood™,"['Deadly Dozen', 'Company of Heroes 2 - The Western Front Armies', 'Brothers in Arms: Road to Hill 30™', 'Company of Heroes: Tales of Valor', 'Company of Heroes 2 - The British Forces']"
15370,Heroes of Might &amp; Magic V: Tribes of the East,"['Disciples III - Renaissance Steam Special Edition', 'Fantasy Wars', 'Ascension to the Throne', 'Might &amp; Magic: Heroes VI - Shades of Darkness', 'Disciples III: Reincarnation']"
19930,The Settlers®: Rise Of An Empire Gold Edition,"['The Settlers®: Heritage of Kings', 'Cultures - Northland', 'Cultures - 8th Wonder of the World', 'Supreme Commander 2: Infinite War Battle Pack', 'Grand Ages: Rome']"
15350,Brain Spa,"['Luxor 2', 'Brain Spa', 'Cake Mania Main Street™', 'Fitness Dash™', 'Gemini Lost™']"
19810,The Sum of All Fears,"['Call of Duty®: Black Ops II - Kawaii Personalization Pack', ""Desperados 2: Cooper's Revenge"", 'Killing Floor Outbreak Character Pack', 'Aliens vs. Predator Swarm Map Pack', 'Coniclysm']"
3540,Peggle™ Nights,"['Puzzler World', 'LUXOR: Mah Jong', 'IsoBoom', 'Zup! 4', 'qop']"
22000,World of Goo,"['Botanicula', 'Crayon Physics Deluxe', 'Plants vs. Zombies GOTY Edition', 'Eets Munchies', 'Puzzle Chambers']"
2820,X3: Terran Conflict,"['X Rebirth', 'X3: Reunion', 'X3: Albion Prelude', 'X: Beyond the Frontier', 'X2: The Threat']"
1230,Mare Nostrum,"['Heroes of The West', ""Darkest Hour: Europe '44-'45"", 'Europe at War', 'Far East War', 'Battle Islands: Commanders']"
18300,Spectraball,"['Spectraball', 'Magnetis', 'Ziro', 'SpaceChem: 63 Corvi', 'Fractal: Make Blooms Not War']"
20200,Galactic Bowling,"['TableTop Cricket', 'Microbits K', 'AffordaGolf Online', ""Don't Drop the Bass"", 'Hopscotch']"
12200,Bully: Scholarship Edition,"['Postal III', 'Grand Theft Auto: San Andreas', 'Mafia', 'Grand Theft Auto: Episodes from Liberty City', 'Grand Theft Auto III']"
19900,Far Cry® 2: Fortune's Edition,"['Far Cry®', 'Far Cry® 4', 'Far Cry 3', 'Homefront', 'Call of Juarez™']"
11240,Space Trader: Merchant Marine,"['Insincere', 'Alpha Prime', 'E.T. Armies', 'Xotic', 'Battleship Lonewolf']"
256522,PRR Wagon Pack 01,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
275144,"Class 421 London South East ""Jaffa Cake""","['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
256521,ATSF Wagon Pack 01,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
222569,GP20 Union Pacific Add-on Livery,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
256535,UK Van Wagon Pack,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
256611,CSX SD70MAC Add-on Livery,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
256576,CSX ES44AC Add-on Livery,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
9480,Saints Row 2,"['Saints Row: The Third', 'Saints Row IV: Game of the Century Edition', 'Saints Row IV', 'Saints Row: Gat out of Hell', 'Orcs Must Die! 2']"
17470,Dead Space,"['Dead Space™ 2', 'The Evil Within', 'The Evil Within 2', 'Resident Evil 0 / biohazard 0 HD REMASTER', 'Resident Evil / biohazard HD REMASTER']"
12770,Rise of the Argonauts,"['Hunted: The Demon’s Forge™', 'Viking: Battle for Asgard', 'Silverfall: Earth Awakening', 'Castlevania: Lords of Shadow 2 - Revelations DLC', 'Legend - Hand of God']"
17410,Mirror's Edge™,"['Portal', 'The Turing Test', 'Half-Life 2: Episode One', 'The Longest Journey', 'Chaser']"
18500,Defense Grid: The Awakening,"['Anomaly: Warzone Earth', 'Harvest: Massive Encounter', 'Anomaly 2', 'Unstoppable Gorg', 'Space Run']"
16450,F.E.A.R. 2: Project Origin,"['F.E.A.R.', 'Singularity™', 'RESIDENT EVIL 7 biohazard / BIOHAZARD 7 resident evil', 'Chaser', 'Dead Effect']"
15400,Harvest: Massive Encounter,"['Sentinel 3: Homeworld', 'Sentinel 4: Dark Star', 'Anomaly Defenders', 'Anomaly Warzone Earth Mobile Campaign', 'Anomaly Korea']"
18600,Mayhem Intergalactic,"['Defense Grid: Resurgence Map Pack 1', 'AI War: Light of the Spire', 'Frozen Synapse: Soundtrack', 'Sins of a Solar Empire®: Rebellion - Original Soundtrack', 'Spectromancer: Gathering of Power']"
11340,Larva Mortus,"['Mircron Wars XR', 'Zombie Shooter', 'I Can See the Future', 'Exowar', 'Carnivore Land']"
25830,Knights of Honor,"['Crusader Kings Complete', 'Real Warfare 1242', 'War, the Game', 'Supreme Ruler: Cold War', 'Expansion - Crusader Kings II: The Old Gods']"
23460,Ceville,"['Ankh 2: Heart of Osiris', ""Red Johnson's Chronicles - 1+2 - Steam Special Edition"", 'Jack Keane', 'Sam &amp; Max 103: The Mole, the Mob and the Meatball', 'Secret Files 2: Puritas Cordis']"
10600,Empire: Total War™ - Special Forces Units &amp; Bonus Content,"['Empire: Total War™ - The Warpath Campaign', 'East India Company: Privateer', 'Hearts of Iron III: Soviet Infantry Pack DLC', 'Napoleon: Total War™ - Coalition Battle Pack', 'Gain Ground™']"
21010,Watchmen: The End is Nigh,"['Deadbeat Heroes', 'Kick-Ass 2', 'Arson and Plunder: Unleashed', ""Kung Fu Strike - The Warrior's Rise"", 'ZHEROS']"
22180,Penumbra Overture,"['Astray', 'Amnesia: The Dark Descent', 'Penumbra: Black Plague Gold Edition', 'Among the Sleep - Enhanced Edition', 'Hektor']"
13210,Unreal Tournament 3 Black,"['Unreal Tournament: Game of the Year Edition', ""Unreal Tournament 2004: Editor's Choice Edition"", 'QUAKE II', 'QUAKE', 'Serious Sam Classic: The First Encounter']"
12640,Drakensang,"['Dragon Age: Origins', 'Dragon Age™: Origins Awakening', 'Pillars of Eternity', 'Drakensang: The River of Time', 'Icewind Dale: Enhanced Edition']"
27020,The Graveyard,"['Beyond Eyes', 'Shake Your Money Simulator 2016', 'Slender: The Arrival', 'Home is Where One Starts...', '4PM']"
24740,Burnout Paradise: The Ultimate Box,"['Need For Speed: Hot Pursuit', 'GRID 2', 'The Crew™', 'Next Car Game: Wreckfest', 'Farming Simulator 17']"
26000,The Maw,"['Skyway', 'Geoid', 'Mini Rollers', 'Mushroom Men: Truffle Trouble', 'Constant C']"
26006,The Maw: River Redirect,"['Orbitality', 'The Maw: River Redirect', 'The Maw: Brute Force', 'Aaaaa! - Brutal Concussion', 'A.R.E.S.: Berzerker Suit']"
26005,The Maw: Brute Force,"['Orbitality', 'The Maw: River Redirect', 'The Maw: Brute Force', 'Aaaaa! - Brutal Concussion', 'A.R.E.S.: Berzerker Suit']"
11330,Obulis,"['Osmos', 'Chains', 'LUXIS', 'Skipper', 'Merri Puzzle']"
27800,Space Giraffe,"['TV Trouble', 'Button Frenzy', 'Happy Pong', 'Stormworm+', 'Over The Void']"
9850,Codename: Panzers - Cold War,"['Codename: Panzers, Phase One', 'Codename: Panzers, Phase Two', 'First Strike: Final Hour', 'Knights and Merchants', 'Impossible Creatures Steam Edition']"
3600,Escape Rosecliff Island,"['Midnight Mysteries 4: Haunted Houdini', 'The Dreamatorium of Dr. Magnus 2', 'Midnight Mysteries: Salem Witch Trials', 'Mystery of Neuschwanstein', 'Adventures of Robinson Crusoe']"
29580,Guild Wars Nightfall®,"['Guild Wars Factions®', 'Dungeons &amp; Dragons Online® Menace of the Underdark™', ""WildStar: Captain's Pack"", 'WildStar: Cute &amp; Cuddly Pack', 'WildStar: Jumpstart Pack']"
29540,Guild Wars® Game of the Year Edition,"['FINAL FANTASY® XI: Ultimate Collection Seekers Edition', 'FINAL FANTASY XIV Online Free Trial', 'FINAL FANTASY XIV: Stormblood', 'Guild Wars Nightfall®', 'Guild Wars Factions®']"
29560,Guild Wars Factions®,"['Guild Wars Factions®', 'Dungeons &amp; Dragons Online® Menace of the Underdark™', ""WildStar: Captain's Pack"", 'WildStar: Cute &amp; Cuddly Pack', 'WildStar: Jumpstart Pack']"
29570,Guild Wars Trilogy,"['FINAL FANTASY XIV Online Free Trial', 'Guild Wars Nightfall®', 'Guild Wars Factions®', 'Dungeons &amp; Dragons Online® Menace of the Underdark™', ""WildStar: Captain's Pack""]"
23700,Puzzle Kingdoms,"['7 Wonders II', 'Gyromancer', 'Bejeweled Deluxe', 'Zuma Deluxe', 'Bejeweled 2 Deluxe']"
16060,Samantha Swift and the Golden Touch,"['New York Mysteries: The Lantern of Souls', 'Samantha Swift and the Hidden Roses of Athena', 'Lost Lands: The Four Horsemen', 'New York Mysteries: Secrets of the Mafia', 'Nancy Drew® Dossier: Lights, Camera, Curses!']"
1930,Two Worlds Epic Edition,"['ArcaniA', ""Divinity II: Developer's Cut"", 'DARK SOULS™: Prepare To Die™ Edition', 'The Elder Scrolls IV: Oblivion® Game of the Year Edition', 'Risen']"
18470,Helldorado,"[""Desperados 2: Cooper's Revenge"", 'Empire: Total War™ - Special Forces Units &amp; Bonus Content', 'Empire: Total War™ - The Warpath Campaign', 'East India Company: Privateer', 'Hearts of Iron III: Soviet Infantry Pack DLC']"
7510,X-Blades,"['LIGHTNING RETURNS™: FINAL FANTASY® XIII', 'Blades of Time', 'FINAL FANTASY TYPE-0™ HD', 'Enclave', 'Hunted: The Demon’s Forge™']"
22200,Zeno Clash,"['Zeno Clash 2', 'Orc Slayer', 'FL337 - ""Fleet""', 'Fighters Unleashed', 'Arx Fatalis']"
26007,The Maw: Speeder Lane,"['Madballs B*D*I Clan Skins', 'Madballs Scorched Evolution Skin Rollup', 'Madballs BDI Evolution Skin Rollup', 'Madballs Holiday Skin Rollup', 'Madballs Scorched Clan Skins']"
25900,King's Bounty: The Legend,"[""King's Bounty: Armored Princess"", 'EARTHLOCK: Festival of Magic', 'FLAMBERGE', 'Etherlords II', ""King's Bounty: Warriors of the North""]"
16200,Virtual Families,"['Virtual Families', 'Coconut Queen', 'Rocksmith - Queen - Keep Yourself Alive', 'Rocksmith - My Chemical Romance - Planetary (GO!)', 'Rocksmith - 3 Doors Down - 3-Song Pack']"
7840,Death Track®: Resurrection,"['Post Apocalyptic Mayhem: DLC - Chaos Pack', 'Sleeping Dogs - Street Racer Pack', 'Road Madness', 'TRON RUN/r Outlands Pack', 'Breakneck']"
8890,Freedom Force vs. the Third Reich,"['7,62 High Calibre', 'Freedom Force', 'Victoria I Complete', 'King Arthur - The Role-playing Wargame', 'Sengoku']"
8880,Freedom Force,"['7,62 High Calibre', 'Freedom Force vs. the Third Reich', 'Sengoku', 'Aarklash: Legacy', ""Sid Meier's Railroads!""]"
34500,Light of Altair,"['Gemini Wars', 'Star Command Galaxies', 'Universal Combat CE', 'Stellaris: Leviathans Story Pack', 'Battleship Lonewolf']"
1280,Darkest Hour: Europe '44-'45,"['Mare Nostrum', 'INSURGENCY: Modern Infantry Combat', 'Europe at War', 'Heroes of The West', 'Rise of Flight United']"
10150,Prototype™,"['Prototype 2', ""Assassin's Creed™: Director's Cut Edition"", ""Assassin's Creed 2 Deluxe Edition"", 'Middle-earth™: Shadow of Mordor™', 'Assassin’s Creed® IV Black Flag™']"
29160,Blueberry Garden,"['Pavilion', 'LEAVES - The Journey', 'Ascender', 'Find Pixel', 'RHEM I SE: The Mysterious Land']"
12470,Port Royale 2,"['East India Company', 'Port Royale 3', 'Patrician III', 'Patrician IV: Rise of a Dynasty', 'Ironclads: Anglo Russian War 1866']"
22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,"['The Elder Scrolls III: Morrowind® Game of the Year Edition', 'Risen', 'Fable - The Lost Chapters', 'Gothic® 3', 'Risen 2: Dark Waters']"
22320,The Elder Scrolls III: Morrowind® Game of the Year Edition,"['The Elder Scrolls IV: Oblivion® Game of the Year Edition', 'Risen', 'Gothic® 3', 'Fable Anniversary', 'Fable - The Lost Chapters']"
12440,Ankh 2: Heart of Osiris,"['Jack Keane', 'The Great Fusion', 'In the Raven Shadow – Ve stínu havrana', 'Pilot Brothers', 'Bone: Out From Boneville']"
32710,Armored Fist 3,"['On the front line', 'Steel Armor: Blaze of War', 'PRR Wagon Pack 01', 'Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01']"
32740,MiG-29 Fulcrum,"['Take On Helicopters: Hinds', 'DCS: Black Shark 2', 'DCS: Mi-8 MTV2 Magnificent Eight', 'F-15C for DCS World', 'DCS: F-86F Sabre']"
12460,BC Kings,"['Warfare', ""Perimeter: Emperor's Testament"", 'Chronostorm: Siberian Border', 'Highland Warriors', 'Onimod Land']"
21980,Call of Juarez®: Bound in Blood,"['Call of Juarez™', 'Far Cry®', 'Homefront', 'Call of Juarez® Gunslinger', 'Crysis']"
31860,Nancy Drew®: Legend of the Crystal Skull,"['Nancy Drew®: The Phantom of Venice', 'Nancy Drew®: The White Wolf of Icicle Creek', 'Nancy Drew®: Ransom of the Seven Ships', ""Nancy Drew®: Shadow at the Water's Edge"", 'Nancy Drew®: Alibi in Ashes']"
31900,Nancy Drew®: The Creature of Kapu Cave,"['Nancy Drew®: Secrets Can Kill REMASTERED', 'Nancy Drew®: The Captive Curse', 'Nancy Drew®: Trail of the Twister', 'Nancy Drew®: Tomb of the Lost Queen', 'Nancy Drew®: The Deadly Device']"
31920,Nancy Drew®: The Phantom of Venice,"['Nancy Drew®: The Phantom of Venice', 'Nancy Drew®: The White Wolf of Icicle Creek', 'Nancy Drew®: Ransom of the Seven Ships', ""Nancy Drew®: Shadow at the Water's Edge"", 'Nancy Drew®: Alibi in Ashes']"
31930,Nancy Drew®: The White Wolf of Icicle Creek,"['Nancy Drew®: The Phantom of Venice', 'Nancy Drew®: The White Wolf of Icicle Creek', 'Nancy Drew®: Ransom of the Seven Ships', ""Nancy Drew®: Shadow at the Water's Edge"", 'Nancy Drew®: Alibi in Ashes']"
35800,BRAINPIPE: A Plunge to Unhumanity,"['Gardenarium', 'Psychocat: The Answer', 'Yumsters 2: Around the World', 'Fluttabyes', 'Rhythm Zone Tornado Visualizer DLC']"
31170,Tales of Monkey Island Complete Pack,"['The Next BIG Thing', 'Sam &amp; Max: The Devil’s Playhouse', ""Strong Bad's Cool Game for Attractive People: Season 1"", 'Aura: Fate of the Ages', 'The Inner World']"
21660,Street Fighter® IV,"['THE KING OF FIGHTERS XIII STEAM EDITION', 'Guilty Gear Isuka', 'Ultra Street Fighter® IV Digital Upgrade', 'Rivals of Aether', 'THE KING OF FIGHTERS XIV STEAM EDITION']"
6080,Thrillville®: Off the Rails™,"['Zoo Park', 'Motorsport Manager', 'Steampunk Action Battle Simulator', 'Star Control: Kessari Quadrant', 'Hoversurf in the Mess']"
6010,Indiana Jones® and the Fate of Atlantis™,"['LOOM™', 'Indiana Jones® and the Last Crusade™', 'Space Quest™ Collection', 'Police Quest™ Collection', 'Broken Sword 2 - the Smoking Mirror: Remastered']"
6090,Armed and Dangerous®,"['CT Special Forces: Fire for Effect', 'R.I.P.D.: The Game', 'The Club™', 'MDK', 'Rogue Trooper']"
6060,"Star Wars: Battlefront 2 (Classic, 2005)","['STAR WARS™ Jedi Knight II - Jedi Outcast™', 'STAR WARS™ Jedi Knight: Dark Forces II', 'Arma 2', ""Tom Clancy's Ghost Recon® Wildlands"", 'Primal Carnage']"
32310,Indiana Jones® and the Last Crusade™,"['Indiana Jones® and the Fate of Atlantis™', 'Space Quest™ Collection', 'Police Quest™ Collection', 'Maniac Mansion', 'Déjà Vu II: MacVenture Series']"
32330,LEGO® Indiana Jones™: The Original Adventures,"['LEGO® Pirates of the Caribbean: The Video Game', 'LEGO® Indiana Jones™ 2: The Adventure Continues', 'LEGO Harry Potter: Years 5-7', 'LEGO® Marvel Super Heroes 2', 'LEGO Harry Potter: Years 1-4']"
32360,The Secret of Monkey Island: Special Edition,"['Thimbleweed Park™', 'Red Comrades Save the Galaxy: Reloaded', 'The Dig®', 'Grim Fandango Remastered', 'Indiana Jones® and the Fate of Atlantis™']"
35300,Warfare,"['Warfare', ""Perimeter: Emperor's Testament"", 'Chronostorm: Siberian Border', 'Highland Warriors', 'Onimod Land']"
35310,Clutch,"['Driver® Parallel Lines', 'Zombie Driver HD', ""Mafia II DLC: Jimmy's Vendetta"", 'Disney•Pixar Cars Mater-National Championship', 'Prototype 2 RADNET Access Pack']"
31980,Nancy Drew®: Ransom of the Seven Ships,"['Nancy Drew®: The Phantom of Venice', 'Nancy Drew®: The White Wolf of Icicle Creek', 'Nancy Drew®: Ransom of the Seven Ships', ""Nancy Drew®: Shadow at the Water's Edge"", 'Nancy Drew®: Alibi in Ashes']"
10140,3D Ultra™ Minigolf Adventures,"['Vertiginous Golf', '3D MiniGolf', 'MiniGolf Mania', 'Worms Crazy Golf', '100ft Robot Golf']"
10100,King's Quest™ Collection,"['Police Quest™ Collection', 'Dragonsphere', 'Quest for Glory 1-5', 'Maniac Mansion', 'Indiana Jones® and the Fate of Atlantis™']"
10130,TimeShift™,"['Chaser', 'Singularity™', 'Tick Tock Bang Bang', 'F.E.A.R. 2: Project Origin', 'Time Recoil']"
10110,Space Quest™ Collection,"['Indiana Jones® and the Fate of Atlantis™', 'Indiana Jones® and the Last Crusade™', 'The Dig®', 'Police Quest™ Collection', ""King's Quest™ Collection""]"
1256,Killing Floor Outbreak Character Pack,"['Aliens vs. Predator Swarm Map Pack', 'Coniclysm', 'Kane &amp; Lynch 2: The Doggie Bag', 'Kane &amp; Lynch 2: Multiplayer Masks Pack', 'Kane &amp; Lynch 2: Alliance Weapon Pack']"
10120,Aces of the Galaxy™,"['Reload', ""Yar's Revenge"", 'Project Green Beat', 'Banzai Escape', 'Mad Bullets']"
33520,Tropico Reloaded,"['Tropico 3: Absolute Power', 'Children of the Nile: Alexandria', 'Tropico 3', 'Cities XL Platinum', 'Cities in Motion']"
3610,Mystery P.I. - Lost in Los Angeles,"['Mystery P.I.™ - The Vegas Heist', 'Mystery P.I. - Lost in Los Angeles', 'Hidden Expedition: Titanic', ""Mishap 2: An Intentional Haunting - Collector's Edition"", 'The Flying Dutchman']"
21680,Bionic Commando: Rearmed,"['TowerFall Ascension', 'Knight Squad', 'INVERSUS Deluxe', 'Move or Die', 'Chompy Chomp Chomp']"
21670,Bionic Commando,"['Damnation', 'God Mode', 'Lead and Gold: Gangs of the Wild West', ""Tom Clancy's Splinter Cell®"", 'The Mean Greens - Plastic Warfare']"
21030,Watchmen: The End is Nigh Part 2,"['Alien Storm', 'The Asskickers-Steam Edition', 'Battle Forever', 'Iron Commando - Koutetsu no Senshi', 'Legend (1994)']"
36000,Foreign Legion: Buckets of Blood,"['R.I.P.D.: The Game', 'The Club™', ""Trianga's Project: Battle Splash 2.0"", 'Rivais Em Batalha', 'Global Ops: Commando Libya']"
32370,STAR WARS™ - Knights of the Old Republic™,"['STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™', 'Mass Effect 2', 'Mass Effect 2 Digital Deluxe Edition', 'FINAL FANTASY® XIII-2', 'Mass Effect']"
29180,Osmos,"['Obulis', 'Chains', 'Hook', 'Zup! 2', 'Element4l']"
38410,Fallout 2: A Post Nuclear Role Playing Game,"['Fallout: A Post Nuclear Role Playing Game', 'Stellar Tactics', 'UnderRail', 'FINAL FANTASY VII', 'FINAL FANTASY IX']"
38420,Fallout Tactics: Brotherhood of Steel,"['Fallen: A2P Protocol', 'Jagged Alliance 1: Gold Edition', 'Silent Storm Gold Edition', 'X-COM: Apocalypse', 'Jagged Alliance 2 - Wildfire']"
38430,Kingpin — Life of Crime,"['Painkiller Overdose', 'Unreal 2: The Awakening', 'Eradicator', 'QUAKE Mission Pack 2: Dissolution of Eternity', 'Section 8®: Prejudice™']"
31180,Tales of Monkey Island Complete Pack: Chapter 2 - The Siege of Spinner Cay,"['Tales of Monkey Island Complete Pack: Chapter 3 - Lair of the Leviathan', 'Tales of Monkey Island Complete Pack: Chapter 4 - The Trial and Execution of Guybrush Threepwood', 'The Book of Unwritten Tales Digital Extras', 'D.W.A.R.F.S.', 'Jacob Jones and the Bigfoot Mystery : Episode 2']"
